imdb_id,title,year,director,region_code,budget_usd,us_gross,genres,date,runtime_minutes,averagerating
tt4154756,Avengers: Infinity War,2018,Anthony Russo,US,321000000.0,679000000.0,"Action, Adventure, Sci-Fi",2018-04-25,149.0,8.5
tt4154796,Avengers: Endgame,2019,Anthony Russo,US,356000000.0,858000000.0,"Action, Adventure, Drama",2019-04-24,181.0,8.8
tt4154916,Replicas,2018,Jeffrey Nachmanoff,US,30000000.0,4000000.0,"Drama, Sci-Fi, Thriller",2018-10-25,107.0,5.4
tt4157728,The Last Boy,2019,Perry Bhandal,GB,-1.0,-1.0,"Drama, Sci-Fi",,87.0,6.9
tt4158096,Free Fire,2016,Ben Wheatley,GB,6440281.030444965,1800000.0,"Action, Comedy, Crime",2017-03-31,91.0,6.4
tt4158594,Boar,2017,Chris Sun,AU,15090835.219687736,-1.0,"Adventure, Horror, Thriller",,96.0,5.1
tt4158876,Other People,2016,Chris Kelly,US,-1.0,91000.0,"Comedy, Drama",2016-09-09,97.0,6.7
tt4160708,Don't Breathe,2016,Fede Alvarez,US,9900000.0,89000000.0,"Crime, Horror, Thriller",2016-06-08,88.0,7.1
tt4163020,Tales of Halloween,2015,Axelle Carolyn,US,-1.0,-1.0,"Comedy, Horror",,92.0,5.5
tt4169146,Give Me Liberty,2019,Kirill Mikhanovsky,US,-1.0,243000.0,Comedy,2019-07-24,119.0,8.1
tt4169250,M.S. Dhoni: The Untold Story,2016,Neeraj Pandey,IN,-1.0,1800000.0,"Biography, Drama, Sport",2016-09-30,184.0,7.7
tt4172430,13 Hours,2016,Michael Bay,US,50000000.0,53000000.0,"Action, Drama, History",2016-01-13,144.0,7.3
tt4176826,Look Who's Back,2015,David Wnendt,DE,3214056.138847225,-1.0,"Comedy, Drama, Fantasy",,116.0,7.1
tt4178092,The Gift,2015,Joel Edgerton,US,5000000.0,44000000.0,"Drama, Mystery, Thriller",2015-07-30,108.0,7.1
tt4179582,Unseen Enemy,2017,Janet Tobias,US,-1.0,-1.0,Documentary,,97.0,7.2
tt4180556,Affairs of State,2018,Eric Bross,US,-1.0,-1.0,Drama,,97.0,4.5
tt4180560,Otherhood,2019,Cindy Chupack,US,-1.0,-1.0,Comedy,,120.0,
tt4181052,Special Correspondents,2016,Ricky Gervais,CA,-1.0,-1.0,Comedy,,101.0,5.8
tt4189494,Ordinary World,2016,Lee Kirk,US,-1.0,-1.0,"Comedy, Drama, Music",,86.0,5.5
tt4190530,Anthropoid,2016,Sean Ellis,US,-1.0,3000000.0,"Action, Biography, Drama",2016-08-12,120.0,7.2
tt4191054,Strange Magic,2015,Gary Rydstrom,US,-1.0,12000000.0,"Animation, Adventure, Comedy",2015-01-23,99.0,5.8
tt4191580,Meet the Blacks,2016,Deon Taylor,US,900000.0,9100000.0,"Comedy, Horror",2016-04-01,94.0,5.9
tt4192652,She's Missing,2019,Alexandra McGuinness,IE,-1.0,-1.0,Drama,,-1.0,7.7
tt4193072,How to Build a Girl,2019,Coky Giedroyc,GB,-1.0,-1.0,Comedy,,-1.0,
tt4193394,Indignation,2016,James Schamus,CN,-1.0,3400000.0,"Drama, Romance",2016-07-29,110.0,6.8
tt4194558,Altar Rock,2019,Andrzej Bartkowiak,US,-1.0,-1.0,Thriller,,-1.0,
tt4196450,The Birth of a Nation,2016,Nate Parker,CA,8500000.0,16000000.0,"Biography, Drama, History",2016-09-09,120.0,6.4
tt4196776,Jason Bourne,2016,Paul Greengrass,US,120000000.0,162000000.0,"Action, Thriller",2016-07-27,123.0,6.6
tt4196848,Mr. Church,2016,Bruce Beresford,US,8000000.0,686000.0,"Comedy, Drama",2016-09-16,104.0,7.7
tt4199898,Playmobil: The Movie,2019,Hans Beck,CN,67495178.91579174,1100000.0,"Animation, Adventure, Comedy",,-1.0,
tt4209788,Molly's Game,2017,Aaron Sorkin,US,30000000.0,29000000.0,"Biography, Crime, Drama",2017-12-25,140.0,7.5
tt4217392,Kung Fu Yoga,2017,Stanley Tong,CN,65000000.0,363000.0,"Action, Adventure, Comedy",2017-01-27,107.0,5.2
tt4218572,Widows,2018,Steve McQueen,US,42000000.0,42000000.0,"Crime, Drama, Thriller",2018-11-06,129.0,7.0
tt4218696,The Wall,2017,Doug Liman,US,-1.0,1800000.0,"Action, Drama, Thriller",2017-05-12,88.0,6.2
tt4225622,The Babysitter,2017,McG,US,-1.0,-1.0,"Adventure, Comedy, Horror",,85.0,6.3
tt4226388,Victoria,2015,Sebastian Schipper,DE,-1.0,-1.0,"Crime, Drama, Romance",,138.0,7.7
tt4240654,Siccin,2014,Alper Mestçi,TR,-1.0,-1.0,Horror,,96.0,6.3
tt4244998,Alpha,2018,Albert Hughes,US,51000000.0,36000000.0,"Action, Adventure, Drama",2018-08-17,96.0,6.7
tt4255304,The Void,2016,Jeremy Gillespie,US,-1.0,151000.0,"Horror, Mystery, Sci-Fi",2016-09-22,90.0,5.8
tt4257926,Miracles from Heaven,2016,Patricia Riggen,US,13000000.0,62000000.0,"Biography, Drama, Family",2016-03-17,109.0,7.1
tt4262174,First Girl I Loved,2016,Kerem Sanga,US,-1.0,-1.0,"Drama, Romance",,90.0,6.0
tt4262980,Shin Godzilla,2016,Hideaki Anno,JP,-1.0,1900000.0,"Action, Adventure, Drama",2016-07-29,120.0,6.7
tt4263482,The Witch,2015,Robert Eggers,US,4000000.0,25000000.0,"Drama, Horror, Mystery",2015-11-11,92.0,6.8
tt4264426,Bite,2015,Chad Archibald,CA,-1.0,-1.0,Horror,,88.0,4.9
tt4265508,Amateur Night,2016,Lisa Addario,US,-1.0,-1.0,Comedy,,92.0,5.0
tt4266076,The Night Eats the World,2018,Dominique Rocher,FR,-1.0,-1.0,"Drama, Horror, Thriller",,93.0,6.0
tt4266638,Krisha,2015,Trey Edward Shults,US,-1.0,145000.0,Drama,2016-03-18,83.0,7.2
tt4267026,Hell House LLC,2015,Stephen Cognetti,US,-1.0,-1.0,"Horror, Mystery",,93.0,6.4
tt4269118,Seven in Heaven,2018,Chris Eigeman,CA,-1.0,-1.0,"Drama, Horror, Mystery",,94.0,5.3
tt4270452,Seven Stages to Achieve Eternal Bliss,2018,Vivieno Caldinelli,US,-1.0,-1.0,"Comedy, Horror, Thriller",,-1.0,6.0
tt4272866,The Boy and the Beast,2015,Mamoru Hosoda,JP,-1.0,491000.0,"Animation, Action, Adventure",2015-07-11,119.0,7.7
tt4273292,Under the Shadow,2016,Babak Anvari,GB,-1.0,32000.0,"Drama, Horror, Thriller",2016-10-07,84.0,6.9
tt4276820,The Founder,2016,John Lee Hancock,US,25000000.0,13000000.0,"Biography, Drama, History",2016-09-13,115.0,7.2
tt4281724,Terrifier,2016,Damien Leone,US,800000.0,-1.0,"Horror, Thriller",,82.0,5.6
tt4285496,Embrace of the Serpent,2015,Ciro Guerra,AR,1400000.0,1300000.0,"Adventure, Drama",2015-05-25,125.0,7.9
tt4287320,The Circle,2017,James Ponsoldt,US,18000000.0,20000000.0,"Drama, Sci-Fi, Thriller",2017-04-27,110.0,5.3
tt4291590,Évolution,2015,Lucile Hadzihalilovic,FR,-1.0,25000.0,"Drama, Horror, Mystery",,81.0,6.0
tt4291600,Lady Macbeth,2016,William Oldroyd,GB,585480.093676815,1100000.0,"Drama, Romance",2016-12-12,89.0,6.8
tt4297380,Theresa & Allison,2019,Jeremiah Kipp,unknown,-1.0,-1.0,"Drama, Fantasy, Horror",,120.0,
tt4302938,Kubo and the Two Strings,2016,Travis Knight,US,60000000.0,48000000.0,"Animation, Action, Adventure",2016-08-18,101.0,7.8
tt4305148,Lovesong,2016,So Yong Kim,CA,-1.0,11000.0,"Drama, Romance",2017-02-17,84.0,6.3
tt4326444,Julieta,2016,Pedro Almodóvar,US,1499892.8647953717,1500000.0,"Drama, Mystery, Romance",2016-04-08,99.0,7.1
tt4327752,Lady Bloodfight,2016,Chris Nahon,US,10000000.0,-1.0,"Action, Crime, Drama",,100.0,5.6
tt4328094,Impossible Monsters,2019,Nathan Catucci,US,-1.0,-1.0,Thriller,,84.0,8.2
tt4329242,Love Jacked,2018,Alfons Adetuyi,CA,-1.0,-1.0,"Comedy, Romance",,100.0,6.5
tt4332232,Fractured,2019,Brad Anderson,US,-1.0,-1.0,"Mystery, Thriller",,-1.0,
tt4334266,The Bad Batch,2016,Ana Lily Amirpour,US,6000000.0,181000.0,"Drama, Horror, Romance",2017-06-23,118.0,5.3
tt4341582,Queen of Katwe,2016,Mira Nair,US,15000000.0,8900000.0,"Biography, Drama, Sport",2016-09-23,124.0,7.4
tt4344624,Deported,2020,Tyler Spindel,US,-1.0,-1.0,Comedy,,,
tt4348012,Mayhem,2017,Joe Lynch,US,-1.0,-1.0,"Action, Comedy, Horror",,86.0,6.3
tt4351548,Bomb City,2017,Jameson Brooks,US,-1.0,59000.0,"Crime, Drama",2017-03-31,95.0,6.9
tt4353250,The Last Black Man in San Francisco,2019,Emma Nicholls,US,-1.0,4500000.0,Drama,2019-06-07,120.0,6.7
tt4354756,The Wave,2019,Gille Klabin,US,-1.0,8000.0,"Sci-Fi, Thriller",,,
tt4356480,The Healer,2017,Paco Arango,ES,-1.0,-1.0,"Comedy, Drama, Family",,113.0,6.2
tt4357394,Tau,2018,Federico D'Alessandro,US,-1.0,-1.0,"Sci-Fi, Thriller",,97.0,5.8
tt4357714,The Sex Trip,2016,Anthony G. Cohen,US,-1.0,-1.0,"Comedy, Fantasy",,90.0,3.9
tt4361050,Ouija: Origin of Evil,2016,Mike Flanagan,US,9000000.0,35000000.0,"Drama, Horror, Mystery",2016-10-20,99.0,6.1
tt4364194,The Peanut Butter Falcon,2019,Tyler Nilson,US,-1.0,20000000.0,"Adventure, Comedy, Drama",2019-08-09,93.0,7.0
tt4381236,The Greasy Strangler,2016,Jim Hosking,GB,-1.0,46000.0,"Comedy, Horror",2016-10-07,93.0,5.7
tt4382552,Hot Girls Wanted,2015,Jill Bauer,US,-1.0,-1.0,Documentary,,84.0,6.1
tt4382824,Army of One,2016,Larry Charles,US,-1.0,-1.0,"Biography, Comedy",,92.0,5.1
tt4382872,Extraction,2015,Steven C. Miller,US,12000000.0,17000.0,"Action, Thriller",,92.0,4.1
tt4383594,Nine Lives,2016,Barry Sonnenfeld,FR,30000000.0,20000000.0,"Comedy, Drama, Family",2016-08-03,87.0,5.3
tt4385888,20th Century Women,2016,Mike Mills,US,7000000.0,5700000.0,"Comedy, Drama",2016-12-28,119.0,7.3
tt4387040,Airlift,2016,Raja Menon,IN,4400000.0,-1.0,"Drama, History",,130.0,8.1
tt4392454,13 Cameras,2015,Victor Zarcoff,US,-1.0,-1.0,"Crime, Drama, Horror",,87.0,5.1
tt4399952,The Lodgers,2017,Brian O'Malley,US,-1.0,7000.0,"Drama, Horror, Romance",,92.0,5.1
tt4400994,The Ballad of Lefty Brown,2017,Jared Moshe,US,8000000.0,8000.0,"Action, Drama, Western",2017-12-15,111.0,6.2
tt4411596,My Cousin Rachel,2017,Roger Michell,US,-1.0,2700000.0,"Drama, Mystery, Romance",2017-06-08,106.0,6.0
tt4411618,In Dubious Battle,2016,James Franco,US,15000000.0,-1.0,"Crime, Drama, History",,110.0,6.1
tt4419364,Holidays,2016,Anthony Scott Burns,US,-1.0,-1.0,"Fantasy, Horror, Mystery",,105.0,5.1
tt4425200,John Wick: Chapter 2,2017,Chad Stahelski,US,40000000.0,92000000.0,"Action, Crime, Thriller",2017-02-08,122.0,7.5
tt4426464,Arctic Dogs,2019,Matthew Lyon,US,42508710.80139373,5800000.0,"Animation, Adventure, Comedy",,-1.0,
tt4426738,Animals,2019,Sophie Hyde,AU,-1.0,-1.0,"Comedy, Drama",,109.0,7.3
tt4428728,The Crew,2015,Julien Leclercq,FR,-1.0,-1.0,"Crime, Drama, Thriller",,81.0,6.3
tt4429160,Red Shoes and the Seven Dwarfs,2019,Sung-ho Hong,KR,-1.0,-1.0,"Animation, Action, Adventure",,-1.0,
tt4430212,Drishyam,2015,Nishikant Kamat,IN,9400000.0,-1.0,"Crime, Drama, Mystery",,163.0,8.3
tt4434004,Udta Punjab,2016,Abhishek Chaubey,IN,5900000.0,-1.0,"Action, Crime, Drama",,148.0,7.8
tt4437216,Goat,2016,Andrew Neel,US,-1.0,23000.0,Drama,2016-09-23,96.0,5.7
tt4438848,Neighbors 2: Sorority Rising,2016,Nicholas Stoller,US,35000000.0,55000000.0,Comedy,2016-05-04,92.0,5.7
tt4443658,Better Watch Out,2016,Chris Peckover,AU,-1.0,20000.0,"Comedy, Crime, Horror",2016-09-22,89.0,6.5
tt4444956,Once Upon a Time in London,2019,Simon Rumley,unknown,-1.0,-1.0,Crime,,111.0,7.6
tt4460792,Calm With Horses,2019,Nick Rowland,GB,-1.0,-1.0,"Crime, Drama",,,
tt4463816,Terminal,2018,Vaughn Stein,GB,-1.0,-1.0,"Crime, Drama, Thriller",,95.0,5.3
tt4463894,Shaft,2019,Tim Story,US,30000000.0,21000000.0,"Action, Comedy, Crime",2019-06-14,-1.0,
tt4465564,Fifty Shades Darker,2017,James Foley,US,55000000.0,115000000.0,"Drama, Romance",2017-02-08,118.0,4.6
tt4465572,American Woman,2018,Jake Scott,US,-1.0,237000.0,"Drama, Mystery",2019-06-14,111.0,6.5
tt4466936,Blind Date,2015,Clovis Cornillac,FR,-1.0,-1.0,"Comedy, Romance",,90.0,6.6
tt4468634,Certain Women,2016,Kelly Reichardt,US,-1.0,1100000.0,Drama,2016-09-25,107.0,6.3
tt4468740,Paddington 2,2017,Paul King,FR,40000000.0,41000000.0,"Adventure, Comedy, Family",2017-11-09,103.0,7.9
tt4477292,Cosmos,2019,Elliot Weaver,GB,-1.0,-1.0,"Adventure, Mystery, Sci-Fi",,,
tt4477536,Fifty Shades Freed,2018,James Foley,US,55000000.0,100000000.0,"Drama, Romance, Thriller",2018-01-17,105.0,4.5
tt4481066,Giant Little Ones,2018,Keith Behrman,US,-1.0,182000.0,Drama,2019-03-15,93.0,7.2
tt4481414,Gifted,2017,Marc Webb,GB,7000000.0,25000000.0,Drama,2017-04-12,101.0,7.6
tt4481514,The House,2017,Andrew Jay Cohen,US,40000000.0,26000000.0,"Comedy, Crime",2017-06-29,88.0,5.6
tt4486148,Shimla Mirchi,2020,Ramesh Sippy,IN,-1.0,-1.0,Comedy,,,
tt4486986,All I See Is You,2016,Marc Forster,US,30000000.0,218000.0,"Drama, Mystery, Romance",2017-08-10,109.0,5.4
tt4500922,Maze Runner: The Death Cure,2018,Wes Ball,US,62000000.0,58000000.0,"Action, Adventure, Sci-Fi",2018-01-10,143.0,6.2
tt4501244,Why Him?,2016,John Hamburg,US,38000000.0,60000000.0,Comedy,2016-12-22,111.0,6.2
tt4503598,Emelie,2015,Michael Thelin,US,-1.0,-1.0,"Horror, Thriller",,82.0,5.4
tt4504044,The Prodigy,2019,Nicholas McCarthy,US,6000000.0,15000000.0,"Horror, Thriller",2019-02-06,92.0,5.9
tt4513316,Novitiate,2017,Maggie Betts,US,-1.0,580000.0,Drama,2017-10-27,123.0,6.7
tt4513674,Café Society,2016,Woody Allen,US,30000000.0,11000000.0,"Comedy, Drama, Romance",2016-05-11,96.0,6.6
tt4516162,Martin Eden,2019,Pietro Marcello,IT,4071137.775873152,-1.0,"Drama, Romance",,-1.0,
tt4520364,Morgan,2016,Luke Scott,US,8000000.0,3900000.0,"Action, Horror, Sci-Fi",2016-09-01,92.0,5.8
tt4520988,Frozen II,2019,Chris Buck,US,150000000.0,477000000.0,"Animation, Adventure, Comedy",2019-11-20,-1.0,
tt4526136,Scales: A Mermaids Tale,2017,Kevan Peterson,US,25000000.0,-1.0,"Adventure, Family, Fantasy",,92.0,4.8
tt4526546,Edge of Winter,2016,Rob Connolly,CA,-1.0,-1.0,"Drama, Thriller",,89.0,5.4
tt4530422,Overlord,2018,Julius Avery,US,38000000.0,22000000.0,"Action, Adventure, Horror",2018-11-01,110.0,6.7
tt4530884,I Spit on Your Grave: Vengeance is Mine,2015,R.D. Braunstein,US,-1.0,-1.0,"Horror, Thriller",,92.0,5.2
tt4532038,The War with Grandpa,2020,Tim Hill,US,-1.0,-1.0,"Comedy, Family",,141.0,7.4
tt4532826,Robin Hood,2018,Otto Bathurst,US,100000000.0,31000000.0,"Action, Adventure, Thriller",2018-11-21,116.0,5.3
tt4535650,Dilwale,2015,Rohit Shetty,IN,16579568.665941585,4900000.0,"Action, Comedy, Drama",2015-12-18,158.0,5.2
tt4536768,The Osiris Child,2016,Shane Abbess,AU,-1.0,-1.0,"Action, Adventure, Drama",,95.0,5.6
tt4537896,White Boy Rick,2018,Yann Demange,US,29000000.0,24000000.0,"Crime, Drama",2018-09-14,111.0,6.4
tt4538916,Finding Your Feet,2017,Richard Loncraine,GB,6323185.011709603,1400000.0,"Comedy, Drama, Music",2017-12-26,111.0,6.7
tt4540710,Miss Sloane,2016,John Madden,FR,13000000.0,3500000.0,"Drama, Thriller",2016-11-25,132.0,7.5
tt4547056,The Girl with All the Gifts,2016,Colm McCarthy,GB,4683840.74941452,-1.0,"Drama, Horror, Sci-Fi",,111.0,6.7
tt4547194,I Kill Giants,2017,Anders Walter,US,15000000.0,-1.0,"Drama, Fantasy, Thriller",,106.0,6.2
tt4550098,Nocturnal Animals,2016,Tom Ford,US,22000000.0,11000000.0,"Drama, Thriller",2016-11-04,116.0,7.5
tt4555426,Darkest Hour,2017,Joe Wright,US,30000000.0,56000000.0,"Biography, Drama, History",2017-11-22,125.0,7.4
tt4557208,Armed Response,2017,John Stockwell,US,-1.0,-1.0,"Action, Horror, Thriller",,93.0,3.8
tt4558200,Crown Vic,2019,Joel Souza,US,3600000.0,4000.0,"Action, Crime, Drama",,100.0,7.5
tt4558376,Downhill,2020,Nat Faxon,AT,-1.0,8300000.000000001,"Comedy, Drama",,,
tt4559006,Ae Dil Hai Mushkil,2016,Karan Johar,IN,-1.0,4300000.0,"Drama, Music, Musical",2016-10-27,158.0,5.8
tt4560008,This Beautiful Fantastic,2016,Simon Aboud,GB,-1.0,-1.0,"Comedy, Drama, Fantasy",,100.0,6.9
tt4560436,Mile 22,2018,Peter Berg,US,50000000.0,36000000.0,"Action, Thriller",2018-08-16,94.0,6.1
tt4562518,The Distinguished Citizen,2016,Gastón Duprat,AR,-1.0,-1.0,"Comedy, Drama",,118.0,7.5
tt4565520,The Layover,2017,William H. Macy,US,-1.0,-1.0,"Comedy, Romance",,88.0,4.7
tt4566758,Mulan,2020,Niki Caro,US,200000000.0,-1.0,"Action, Adventure, Drama",,-1.0,
tt4572514,Patriots Day,2016,Peter Berg,US,45000000.0,32000000.0,"Action, Crime, Drama",2016-12-12,133.0,7.4
tt4572792,The Book of Henry,2017,Colin Trevorrow,US,10000000.0,4500000.0,"Crime, Drama, Thriller",2017-06-16,105.0,6.6
tt4575328,2036 Origin Unknown,2018,Hasraf Dulull,GB,-1.0,-1.0,"Action, Sci-Fi, Thriller",,94.0,4.5
tt4575576,Christopher Robin,2018,Marc Forster,US,75000000.0,99000000.0,"Adventure, Comedy, Drama",2018-08-02,104.0,7.3
tt4578118,Rupture,2016,Steven Shainberg,IT,-1.0,-1.0,"Horror, Sci-Fi, Thriller",,102.0,4.8
tt4581576,Aftermath,2017,Elliott Lester,US,10000000.0,-1.0,"Drama, Thriller",,94.0,5.7
tt4585910,The Long Home,2019,James Franco,GB,-1.0,-1.0,Drama,,96.0,
tt4587656,The Star,2017,Timothy Reckart,US,20000000.0,41000000.0,"Animation, Adventure, Comedy",2017-11-15,86.0,6.1
tt4594834,Chi-Raq,2015,Spike Lee,US,-1.0,2700000.0,"Comedy, Crime, Drama",2015-12-04,127.0,5.7
tt4594836,Darc,2018,Julius R. Nasso,US,10000000.0,-1.0,"Action, Thriller",,97.0,5.8
tt4595882,Can You Ever Forgive Me?,2018,Marielle Heller,US,10000000.0,8800000.0,"Biography, Comedy, Crime",2018-10-19,106.0,7.2
tt4600952,Guardians,2017,Sarik Andreasyan,US,4757731.313384249,-1.0,"Action, Adventure, Fantasy",,89.0,4.0
tt4602066,The Catcher Was a Spy,2018,Ben Lewin,US,14000000.0,725000.0,"Biography, Drama, War",2018-06-22,98.0,6.2
tt4607722,Blame,2017,Quinn Shephard,US,-1.0,-1.0,Drama,,100.0,5.8
tt4610378,The Resistance Banker,2018,Joram Lürsen,NL,-1.0,-1.0,"Biography, Drama, War",,123.0,6.9
tt4610748,Devil's Gate,2017,Clay Staub,CA,-1.0,-1.0,"Horror, Sci-Fi, Thriller",,94.0,5.1
tt4614612,Peterloo,2018,Mike Leigh,GB,-1.0,152000.0,"Drama, History",2018-11-01,154.0,6.4
tt4618398,Boruto: Naruto the Movie,2015,Hiroyuki Yamashita,JP,-1.0,920000.0,"Animation, Action, Adventure",,95.0,8.0
tt4621630,Boy Missing,2016,Mar Targarona,ES,3214056.138847225,-1.0,"Crime, Thriller",,105.0,6.4
tt4622512,Battle of the Sexes,2017,Jonathan Dayton,GB,25000000.0,13000000.0,"Biography, Comedy, Drama",2017-09-05,121.0,6.7
tt4622682,Above the Shadows,2019,Claudia Myers,US,-1.0,-1.0,"Drama, Fantasy, Romance",,-1.0,
tt4624424,Storks,2016,Nicholas Stoller,US,70000000.0,73000000.0,"Animation, Adventure, Comedy",2016-09-22,87.0,6.8
tt4630550,The Unknown Girl,2016,Jean-Pierre Dardenne,BE,-1.0,151000.0,"Crime, Drama, Mystery",2016-10-05,113.0,6.5
tt4630562,The Fate of the Furious,2017,F. Gary Gray,US,250000000.0,226000000.0,"Action, Adventure, Crime",2017-04-12,136.0,6.7
tt4633690,Shot Caller,2017,Ric Roman Waugh,US,-1.0,-1.0,"Crime, Drama, Thriller",,121.0,7.3
tt4633694,Spider-Man: Into the Spider-Verse,2018,Bob Persichetti,US,90000000.0,190000000.0,"Animation, Action, Adventure",2018-12-06,117.0,8.5
tt4635372,Masaan,2015,Neeraj Ghaywan,IN,-1.0,-1.0,Drama,,109.0,8.1
tt4638148,Braid,2018,Mitzi Peirone,US,-1.0,-1.0,"Horror, Mystery, Thriller",,82.0,5.3
tt4642044,Riot,2015,John Lyde,US,-1.0,-1.0,Action,,87.0,5.2
tt4642192,The Keeper,2018,Marcus H. Rosenmüller,DE,11.784872509106494,-1.0,"Biography, Drama, Romance",,120.0,7.1
tt4645330,Denial,2016,Mick Jackson,unknown,10000000.0,4100000.0,"Biography, Drama",2016-09-30,109.0,6.7
tt4645368,It's Only the End of the World,2016,Xavier Dolan,CA,7400000.0,-1.0,Drama,,97.0,6.9
tt4648786,Harriet,2019,Kasi Lemmons,US,17000000.0,43000000.0,"Action, Biography, Drama",,-1.0,
tt4649466,Kingsman: The Golden Circle,2017,Matthew Vaughn,US,104000000.0,100000000.0,"Action, Adventure, Comedy",2017-09-20,141.0,6.8
tt4651410,Precious Cargo,2016,Max Adams,US,10000000.0,-1.0,"Action, Comedy, Crime",,90.0,4.6
tt4651520,Bad Moms,2016,Jon Lucas,US,20000000.0,113000000.0,Comedy,2016-07-28,100.0,6.2
tt4652532,Enter the Warriors Gate,2016,Matthias Hoene,CN,21427040.925648168,-1.0,"Action, Adventure, Comedy",,108.0,5.4
tt4652650,Please Stand By,2017,Ben Lewin,US,-1.0,10000.0,"Comedy, Drama",2018-01-26,93.0,6.7
tt4653586,The Drowning,2016,Bette Gordon,US,-1.0,-1.0,"Drama, Thriller",,95.0,4.4
tt4660736,Apprentice,2016,Junfeng Boo,SG,-1.0,3000.0,Drama,2016-06-01,115.0,6.5
tt4660980,The Bad Education Movie,2015,Jack Whitehall,GB,-1.0,-1.0,Comedy,,90.0,5.7
tt4666726,Christine,2016,Antonio Campos,US,-1.0,299000.0,"Biography, Drama",2016-10-14,119.0,6.9
tt4667084,The Unseen,2016,Geoff Redknap,CA,-1.0,-1.0,"Action, Drama, Horror",,108.0,5.4
tt4667094,Fifty Shades of Black,2016,Michael Tiddes,GB,5000000.0,12000000.0,Comedy,2016-01-28,92.0,3.5
tt4667854,Siren,2016,Gregg Bishop,US,300000.0,-1.0,"Fantasy, Horror, Mystery",,82.0,5.3
tt4669252,Georgetown,2019,Christoph Waltz,GB,-1.0,-1.0,"Biography, Crime, Drama",,99.0,7.7
tt4669264,Beirut,2018,Brad Anderson,MA,-1.0,5000000.0,"Drama, Thriller",2018-04-11,109.0,6.4
tt4669296,Lords of Chaos,2018,Jonas Åkerlund,HU,-1.0,253000.0,"Biography, Drama, Horror",2019-02-08,118.0,6.5
tt4669788,On the Basis of Sex,2018,Mimi Leder,CN,20000000.0,25000000.0,"Biography, Drama",2018-12-25,120.0,6.9
tt4669986,Loving,2016,Jeff Nichols,GB,9000000.0,7800000.0,"Biography, Drama, Romance",2016-11-04,123.0,7.0
tt4680182,Colossal,2016,Nacho Vigalondo,CA,15000000.0,3000000.0,"Comedy, Drama, Fantasy",2016-06-30,109.0,6.2
tt4680980,Lavender,2016,Ed Gass-Donnelly,CA,-1.0,-1.0,"Drama, Thriller",,92.0,5.3
tt4682136,The Seagull,2018,Michael Mayer,US,-1.0,1300000.0,"Comedy, Drama, Romance",2018-05-11,98.0,5.7
tt4682780,Josie,2018,Eric England,US,-1.0,-1.0,"Drama, Thriller",,100.0,5.5
tt4682786,Collateral Beauty,2016,David Frankel,US,36000000.0,31000000.0,"Drama, Romance",2016-12-06,97.0,6.8
tt4682788,Loving Pablo,2017,Fernando León de Aranoa,ES,16070280.694236126,22000.0,"Biography, Crime, Drama",2017-10-12,123.0,6.3
tt4682804,Lucy in the Sky,2019,Noah Hawley,US,-1.0,320000.0,"Drama, Sci-Fi",,-1.0,
tt4685750,Much Loved,2015,Nabil Ayouch,FR,-1.0,-1.0,Drama,,104.0,6.2
tt4685806,The Con is On,2018,James Oakley,CA,13000000.0,-1.0,Comedy,,90.0,4.6
tt4686844,The Death of Stalin,2017,Armando Iannucci,FR,13000000.0,8000000.0,"Comedy, Drama, History",2017-10-20,107.0,7.2
tt4687108,In the Tall Grass,2019,Vincenzo Natali,US,-1.0,-1.0,"Drama, Horror, Mystery",,-1.0,
tt4687276,Range 15,2016,Ross Patterson,US,1000000.0,622000.0,"Action, Comedy, Horror",2016-06-15,89.0,5.2
tt4687856,Siberia,2020,Abel Ferrara,IT,-1.0,-1.0,Drama,,,
tt4693358,OtherLife,2017,Ben C. Lucas,AU,-1.0,-1.0,"Crime, Mystery, Sci-Fi",,96.0,6.3
tt4693840,By Day's End,2020,Michael Souder,US,-1.0,-1.0,"Horror, Romance",,-1.0,
tt4694544,Once Upon a Time in Venice,2017,Mark Cullen,US,-1.0,-1.0,"Action, Comedy",,94.0,5.3
tt4695012,It Comes At Night,2017,Trey Edward Shults,US,5000000.0,14000000.0,"Horror, Mystery",2017-06-09,91.0,6.2
tt4698684,Hunt for the Wilderpeople,2016,Taika Waititi,NZ,-1.0,5200000.0,"Adventure, Comedy, Drama",2016-03-31,101.0,7.9
tt4701182,Bumblebee,2018,Travis Knight,US,135000000.0,127000000.0,"Action, Adventure, Sci-Fi",2018-12-15,114.0,6.9
tt4701660,The Mermaid,2016,Stephen Chow,HK,61000000.0,3200000.0,"Comedy, Drama, Fantasy",2016-02-08,94.0,6.2
tt4701724,Early Man,2018,Nick Park,GB,50000000.0,8300000.000000001,"Animation, Adventure, Comedy",2018-01-26,89.0,6.1
tt4703048,6 Days,2017,Toa Fraser,GB,-1.0,-1.0,"Action, Drama, History",,94.0,6.2
tt4706888,Laid in America,2016,Sam Milman,US,-1.0,-1.0,Comedy,,85.0,4.6
tt4708346,Without Name,2016,Lorcan Finnegan,IE,374973.2161988429,-1.0,"Drama, Horror, Mystery",,93.0,5.4
tt4708348,The Silenced,2015,Hae-Young Lee,unknown,-1.0,-1.0,"Horror, Mystery, Thriller",,99.0,5.8
tt4712086,Love Is Blind,2019,Monty Whitebloom,US,1000000.0,-1.0,"Comedy, Drama",,,
